alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks,resolution_time,resolution_date_corrected
alert108043,txn10008043,unusual_amount,27-06-2025,TRUE,30-06-2025 12:35,Not all board.,12:35:17,30-Jun-2025
alert162432,txn10062432,suspicious_login,29-06-2025,TRUE,30-06-2025 12:25,Industry strong officer sit.,12:25:57,30-Jun-2025
alert155281,txn10055281,unusual_time,06-02-2025,TRUE,08-02-2025 01:04,Old new pick heart.,01:04:45,08-Feb-2025
alert134053,txn10034053,frequent_failure,26-07-2025,TRUE,29-07-2025 01:37,Painting foot there time leg reveal within assume.,01:37:26,29-Jul-2025
alert172038,txn10072038,unusual_amount,20-01-2025,TRUE,22-01-2025 23:28,Door hit strategy story month.,23:28:11,22-Jan-2025
alert188869,txn10088869,unusual_time,24-12-2024,FALSE,,War study experience likely way alone think.,00:00:00,00-Jan-1900
alert191331,txn10091331,suspicious_login,17-08-2023,TRUE,18-08-2023 18:49,Commercial debate social girl.,18:49:22,18-Aug-2023
alert114127,txn10014127,unusual_time,29-11-2023,TRUE,30-11-2023 01:16,Each interview lose land day degree science.,01:16:21,30-Nov-2023
alert195977,txn10095977,unusual_amount,23-06-2023,TRUE,25-06-2023 08:37,Cover believe tonight talk star onto phone doctor.,08:37:40,25-Jun-2023
alert100773,txn10000773,suspicious_login,19-02-2025,TRUE,21-02-2025 18:48,Kid night car trouble role public tonight.,18:48:51,21-Feb-2025
alert160177,txn10060177,suspicious_login,19-06-2025,TRUE,19-06-2025 07:36,Important early tend tell involve.,07:36:18,19-Jun-2025
alert175291,txn10075291,suspicious_login,26-03-2025,TRUE,27-03-2025 18:03,Citizen hotel part.,18:03:36,27-Mar-2025
alert193036,txn10093036,frequent_failure,23-05-2025,TRUE,26-05-2025 01:30,Protect up brother.,01:30:30,26-May-2025
alert191184,txn10091184,unusual_amount,08-01-2025,TRUE,09-01-2025 18:44,Key cultural book.,18:44:29,09-Jan-2025
alert148782,txn10048782,unusual_time,11-04-2025,TRUE,12-04-2025 07:46,Nothing all mind sea no.,07:46:15,12-Apr-2025
alert138702,txn10038702,unusual_amount,13-08-2024,FALSE,,Visit employee nor how gun eye view power.,00:00:00,00-Jan-1900
alert106973,txn10006973,frequent_failure,28-07-2025,TRUE,28-07-2025 20:09,Participant eye serious street enjoy and customer.,20:09:34,28-Jul-2025
alert142295,txn10042295,frequent_failure,28-04-2025,TRUE,30-04-2025 15:37,Occur hold husband picture least though only.,15:37:45,30-Apr-2025
alert194680,txn10094680,suspicious_login,25-01-2023,TRUE,27-01-2023 22:24,Church attorney matter foreign.,22:24:14,27-Jan-2023
alert180307,txn10080307,unusual_time,19-11-2024,TRUE,20-11-2024 15:57,Possible result stage break structure beautiful at.,15:57:27,20-Nov-2024
alert110252,txn10010252,suspicious_login,08-06-2025,TRUE,11-06-2025 17:03,Hair money speak agreement better to.,17:03:18,11-Jun-2025
alert176556,txn10076556,suspicious_login,22-07-2025,FALSE,,Cause care administration computer special.,00:00:00,00-Jan-1900
alert155951,txn10055951,frequent_failure,01-06-2025,TRUE,02-06-2025 13:31,View yard color help tend degree.,13:31:53,02-Jun-2025
alert173176,txn10073176,suspicious_login,06-08-2025,TRUE,06-08-2025 08:06,Car particular create blood entire probably.,08:06:42,06-Aug-2025
alert104255,txn10004255,unusual_time,12-07-2023,TRUE,14-07-2023 09:31,Technology live let none.,09:31:14,14-Jul-2023
alert144666,txn10044666,suspicious_login,29-07-2025,TRUE,30-07-2025 15:34,The design class allow write.,15:34:49,30-Jul-2025
alert114757,txn10014757,suspicious_login,28-04-2025,FALSE,,Season name interest before lawyer assume.,00:00:00,00-Jan-1900
alert196297,txn10096297,unusual_amount,12-06-2025,TRUE,15-06-2025 16:15,Role whether direction yourself reason.,16:15:31,15-Jun-2025
alert168680,txn10068680,unusual_amount,21-05-2025,TRUE,23-05-2025 12:22,Respond head economic teacher.,12:22:24,23-May-2025
alert167791,txn10067791,unusual_amount,15-07-2025,TRUE,17-07-2025 14:35,Physical kid whole old fall make.,14:35:04,17-Jul-2025
alert142646,txn10042646,suspicious_login,25-03-2025,TRUE,26-03-2025 09:47,My over your dog democratic executive.,09:47:30,26-Mar-2025
alert149387,txn10049387,frequent_failure,04-04-2024,FALSE,,Hour side resource want some consumer capital.,00:00:00,00-Jan-1900
alert173515,txn10073515,unusual_time,19-05-2024,TRUE,21-05-2024 16:11,Lay teacher sign pressure responsibility throughout.,16:11:12,21-May-2024
alert158876,txn10058876,suspicious_login,23-07-2025,FALSE,,Speech traditional because sometimes war rate budget program.,00:00:00,00-Jan-1900
alert102374,txn10002374,suspicious_login,10-02-2025,TRUE,11-02-2025 06:36,Cultural while war direction join either.,06:36:11,11-Feb-2025
alert172855,txn10072855,frequent_failure,06-08-2025,TRUE,06-08-2025 08:06,Upon fact late I couple.,08:06:42,06-Aug-2025
alert163887,txn10063887,unusual_time,14-05-2025,TRUE,15-05-2025 03:26,Beautiful film community once husband majority.,03:26:01,15-May-2025
alert186120,txn10086120,suspicious_login,22-10-2022,TRUE,24-10-2022 20:13,Approach sport collection senior.,20:13:02,24-Oct-2022
alert188855,txn10088855,unusual_amount,29-01-2025,TRUE,30-01-2025 03:16,Month city color discover community.,03:16:49,30-Jan-2025
alert126472,txn10026472,suspicious_login,29-06-2025,TRUE,30-06-2025 09:31,Sell lay half particular.,09:31:36,30-Jun-2025
alert185338,txn10085338,unusual_amount,15-07-2025,TRUE,16-07-2025 00:44,Great customer away want while cup.,00:44:23,16-Jul-2025
alert176018,txn10076018,unusual_time,12-02-2025,TRUE,12-02-2025 15:15,Serious dream operation force serve guess share.,15:15:28,12-Feb-2025
alert123633,txn10023633,frequent_failure,04-02-2025,TRUE,05-02-2025 15:43,Off knowledge live security top bag.,15:43:23,05-Feb-2025
alert180556,txn10080556,suspicious_login,09-07-2025,TRUE,10-07-2025 23:05,Laugh serious nature health.,23:05:25,10-Jul-2025
alert150107,txn10050107,suspicious_login,26-01-2025,TRUE,26-01-2025 23:34,South on play whatever civil.,23:34:58,26-Jan-2025
alert141667,txn10041667,frequent_failure,18-04-2025,TRUE,21-04-2025 03:07,Nice your voice drive can institution three leg.,03:07:55,21-Apr-2025
alert128779,txn10028779,frequent_failure,29-01-2025,TRUE,29-01-2025 21:44,Cause entire act century claim that.,21:44:43,29-Jan-2025
alert105960,txn10005960,frequent_failure,14-06-2025,TRUE,15-06-2025 13:51,Each standard staff myself significant.,13:51:35,15-Jun-2025
alert160283,txn10060283,unusual_amount,01-11-2024,TRUE,02-11-2024 06:46,Successful public change expect need spring.,06:46:38,02-Nov-2024
alert190096,txn10090096,unusual_time,24-02-2024,TRUE,27-02-2024 16:07,Itself green student unit.,16:07:16,27-Feb-2024
alert174844,txn10074844,unusual_amount,19-05-2025,TRUE,20-05-2025 17:27,Mother strong memory no be born.,17:27:34,20-May-2025
alert198958,txn10098958,frequent_failure,03-05-2025,TRUE,03-05-2025 06:36,Woman family poor deep country color its.,06:36:55,03-May-2025
alert149258,txn10049258,unusual_time,12-05-2025,TRUE,13-05-2025 22:28,Class far my maybe.,22:28:17,13-May-2025
alert150014,txn10050014,frequent_failure,30-07-2025,TRUE,30-07-2025 13:16,Feel fine dinner simply point soldier drop.,13:16:23,30-Jul-2025
alert135705,txn10035705,unusual_time,31-07-2025,TRUE,01-08-2025 06:40,Method fall today real item off page kind.,06:40:25,01-Aug-2025
alert103344,txn10003344,frequent_failure,04-08-2023,TRUE,06-08-2023 07:30,Range source store site education enough drug.,07:30:22,06-Aug-2023
alert138071,txn10038071,unusual_time,29-03-2024,TRUE,30-03-2024 13:04,Game season me property.,13:04:02,30-Mar-2024
alert116753,txn10016753,suspicious_login,05-08-2025,TRUE,05-08-2025 11:06,Least every like political far summer name hospital.,11:06:39,05-Aug-2025
alert100052,txn10000052,suspicious_login,06-10-2024,FALSE,,Letter support standard glass decide.,00:00:00,00-Jan-1900
alert141201,txn10041201,frequent_failure,09-07-2025,TRUE,09-07-2025 21:15,Close test during down fill development firm.,21:15:06,09-Jul-2025
alert197796,txn10097796,suspicious_login,20-05-2025,TRUE,21-05-2025 20:08,Soldier old whom.,20:08:18,21-May-2025
alert107228,txn10007228,suspicious_login,12-03-2025,TRUE,14-03-2025 13:49,Service might my.,13:49:20,14-Mar-2025
alert137236,txn10037236,frequent_failure,24-03-2024,FALSE,,Speech hot top mother these.,00:00:00,00-Jan-1900
alert172607,txn10072607,suspicious_login,21-05-2025,TRUE,22-05-2025 01:14,Data bring there see officer member allow window.,01:14:32,22-May-2025
alert149129,txn10049129,unusual_time,08-09-2023,TRUE,11-09-2023 07:35,Our speak until charge floor.,07:35:21,11-Sep-2023
alert156712,txn10056712,unusual_time,15-02-2024,TRUE,16-02-2024 08:21,Girl during traditional discuss sea environmental want.,08:21:50,16-Feb-2024
alert177382,txn10077382,unusual_amount,06-08-2025,TRUE,06-08-2025 08:06,Save animal white culture.,08:06:42,06-Aug-2025
alert109661,txn10009661,unusual_amount,12-06-2025,TRUE,13-06-2025 08:16,Yes truth piece prevent.,08:16:07,13-Jun-2025
alert122767,txn10022767,unusual_amount,10-06-2022,TRUE,12-06-2022 05:53,Heavy significant trial away pattern.,05:53:44,12-Jun-2022
alert107966,txn10007966,suspicious_login,12-11-2024,TRUE,15-11-2024 09:44,Final poor speak center rate but recognize.,09:44:55,15-Nov-2024
alert152425,txn10052425,unusual_amount,29-03-2025,FALSE,,Onto political right important strong our make.,00:00:00,00-Jan-1900
alert154636,txn10054636,frequent_failure,07-05-2024,TRUE,07-05-2024 10:40,Forward guess yeah stand eight.,10:40:09,07-May-2024
alert165851,txn10065851,frequent_failure,04-04-2023,TRUE,06-04-2023 20:17,Why government crime mention join improve.,20:17:47,06-Apr-2023
alert178354,txn10078354,unusual_amount,09-03-2025,TRUE,11-03-2025 07:17,Show beautiful human let much class both.,07:17:15,11-Mar-2025
alert104162,txn10004162,frequent_failure,05-05-2025,TRUE,05-05-2025 13:07,Culture eat concern for key mean hour.,13:07:42,05-May-2025
alert194042,txn10094042,unusual_time,16-05-2025,TRUE,19-05-2025 09:19,Sure major smile from new rest parent.,09:19:29,19-May-2025
alert171897,txn10071897,unusual_time,13-05-2025,TRUE,15-05-2025 08:39,Place improve structure.,08:39:20,15-May-2025
alert175043,txn10075043,frequent_failure,20-05-2025,TRUE,22-05-2025 19:43,Base might position hundred.,19:43:38,22-May-2025
alert150962,txn10050962,frequent_failure,11-06-2025,FALSE,,Hundred occur quite scene.,00:00:00,00-Jan-1900
alert121118,txn10021118,suspicious_login,05-07-2025,TRUE,05-07-2025 18:53,Not discussion anyone wind assume tell.,18:53:45,05-Jul-2025
alert114256,txn10014256,unusual_time,18-06-2023,TRUE,20-06-2023 00:50,Nation around garden certain.,00:50:48,20-Jun-2023
alert126598,txn10026598,frequent_failure,03-02-2025,TRUE,06-02-2025 10:43,Shake character run president hear rich deal.,10:43:55,06-Feb-2025
alert135884,txn10035884,frequent_failure,04-08-2025,TRUE,06-08-2025 00:46,Piece move pay without.,00:46:26,06-Aug-2025
alert178108,txn10078108,unusual_amount,03-12-2024,FALSE,,Soldier spring black citizen language worry.,00:00:00,00-Jan-1900
alert189115,txn10089115,unusual_time,14-07-2025,FALSE,,Others business so letter.,00:00:00,00-Jan-1900
alert130211,txn10030211,unusual_time,15-11-2023,TRUE,18-11-2023 00:39,Prove ability despite protect food fund go.,00:39:18,18-Nov-2023
alert120129,txn10020129,unusual_amount,26-07-2025,TRUE,29-07-2025 00:43,Learn generation reduce one.,00:43:08,29-Jul-2025
alert151498,txn10051498,unusual_amount,02-11-2024,TRUE,05-11-2024 11:06,Girl prepare sort population population person.,11:06:21,05-Nov-2024
alert107841,txn10007841,unusual_time,13-06-2024,TRUE,15-06-2024 08:46,Produce trial among discuss.,08:46:26,15-Jun-2024
alert176447,txn10076447,suspicious_login,09-05-2025,TRUE,10-05-2025 07:52,Often behavior improve that.,07:52:58,10-May-2025
alert172123,txn10072123,frequent_failure,04-03-2025,TRUE,05-03-2025 05:19,Like exist bring dog people room.,05:19:56,05-Mar-2025
alert162773,txn10062773,unusual_time,03-07-2025,TRUE,06-07-2025 03:05,Catch season college approach memory.,03:05:08,06-Jul-2025
alert114713,txn10014713,suspicious_login,30-03-2025,TRUE,31-03-2025 16:47,Forget character least toward wait nothing strong.,16:47:28,31-Mar-2025
alert151236,txn10051236,suspicious_login,18-10-2023,FALSE,,Health ready responsibility they college pretty since.,00:00:00,00-Jan-1900
alert133530,txn10033530,suspicious_login,25-04-2024,TRUE,25-04-2024 08:18,Raise need option do past despite pattern oil.,08:18:55,25-Apr-2024
alert140826,txn10040826,unusual_amount,16-06-2025,TRUE,17-06-2025 23:28,Cover have prevent else.,23:28:18,17-Jun-2025
alert162453,txn10062453,unusual_time,20-02-2024,TRUE,23-02-2024 01:02,Sure parent deal air write free.,01:02:02,23-Feb-2024
alert192203,txn10092203,unusual_time,01-07-2024,TRUE,02-07-2024 00:20,Receive whether even final impact.,00:20:05,02-Jul-2024
alert152603,txn10052603,frequent_failure,29-07-2025,TRUE,01-08-2025 15:31,Long return message never environmental.,15:31:55,01-Aug-2025
alert163592,txn10063592,unusual_time,31-10-2024,TRUE,01-11-2024 05:58,Military character out better class check more.,05:58:20,01-Nov-2024
alert131592,txn10031592,frequent_failure,31-01-2025,TRUE,02-02-2025 06:53,Return century pretty gas my far back affect.,06:53:39,02-Feb-2025
alert144759,txn10044759,frequent_failure,28-06-2024,FALSE,,Rock interview crime sort.,00:00:00,00-Jan-1900
alert129000,txn10029000,frequent_failure,11-11-2021,TRUE,13-11-2021 20:16,Concern line kind stock beautiful.,20:16:11,13-Nov-2021
alert192051,txn10092051,unusual_amount,21-11-2023,TRUE,22-11-2023 15:24,City security daughter media.,15:24:38,22-Nov-2023
alert115741,txn10015741,unusual_amount,05-09-2024,TRUE,07-09-2024 18:17,Clearly shake environmental suggest even who.,18:17:57,07-Sep-2024
alert198285,txn10098285,unusual_time,29-06-2025,FALSE,,Republican before industry left per certain.,00:00:00,00-Jan-1900
alert134389,txn10034389,unusual_time,05-12-2023,TRUE,07-12-2023 02:51,Break deep executive safe.,02:51:54,07-Dec-2023
alert172682,txn10072682,unusual_time,07-04-2025,TRUE,10-04-2025 05:58,More measure tree that key.,05:58:25,10-Apr-2025
alert121097,txn10021097,frequent_failure,08-07-2025,TRUE,11-07-2025 09:33,Business edge player box.,09:33:42,11-Jul-2025
alert169230,txn10069230,frequent_failure,24-01-2025,TRUE,26-01-2025 20:20,Now four worry responsibility for break.,20:20:24,26-Jan-2025
alert108700,txn10008700,frequent_failure,20-11-2024,TRUE,22-11-2024 21:11,Statement rise everyone.,21:11:30,22-Nov-2024
alert183640,txn10083640,unusual_time,14-06-2025,TRUE,17-06-2025 08:24,Data evidence yard great.,08:24:39,17-Jun-2025
alert129947,txn10029947,unusual_amount,13-06-2025,FALSE,,Fast world black figure.,00:00:00,00-Jan-1900
alert140442,txn10040442,unusual_amount,04-06-2025,TRUE,05-06-2025 22:52,Pressure recent score your letter discuss opportunity weight.,22:52:31,05-Jun-2025
alert124223,txn10024223,unusual_amount,22-02-2025,TRUE,23-02-2025 16:34,Us fill daughter program finally thank worry.,16:34:08,23-Feb-2025
alert125909,txn10025909,frequent_failure,01-05-2025,TRUE,04-05-2025 02:49,Food reason hospital.,02:49:04,04-May-2025
alert135451,txn10035451,suspicious_login,29-04-2025,TRUE,30-04-2025 02:25,Billion reality miss I blood.,02:25:33,30-Apr-2025
alert124312,txn10024312,unusual_amount,21-05-2025,TRUE,22-05-2025 18:19,Decision why against yard turn pressure realize even.,18:19:29,22-May-2025
alert120967,txn10020967,frequent_failure,31-07-2025,TRUE,03-08-2025 16:34,Trouble ask experience cut.,16:34:44,03-Aug-2025
alert171444,txn10071444,frequent_failure,01-06-2025,TRUE,03-06-2025 06:32,Near career chance heavy there right herself.,06:32:17,03-Jun-2025
alert197948,txn10097948,unusual_amount,17-01-2025,TRUE,18-01-2025 00:22,Maintain sign find key network memory.,00:22:22,18-Jan-2025
alert194027,txn10094027,suspicious_login,11-11-2023,TRUE,13-11-2023 02:20,Task spring end rather.,02:20:42,13-Nov-2023
alert121974,txn10021974,unusual_time,06-01-2024,TRUE,08-01-2024 00:05,Summer wonder purpose pretty cut drop both.,00:05:10,08-Jan-2024
alert138189,txn10038189,unusual_time,29-03-2024,TRUE,30-03-2024 22:59,Once decade record bar million color young.,22:59:28,30-Mar-2024
alert193658,txn10093658,unusual_amount,16-02-2025,TRUE,18-02-2025 01:30,Similar indicate particularly age.,01:30:35,18-Feb-2025
alert183755,txn10083755,unusual_time,10-01-2025,TRUE,10-01-2025 19:29,Result institution fund tree some court.,19:29:52,10-Jan-2025
alert102822,txn10002822,frequent_failure,19-12-2024,TRUE,21-12-2024 16:20,Follow check design fall player behind.,16:20:15,21-Dec-2024
alert194269,txn10094269,unusual_amount,30-04-2025,TRUE,01-05-2025 11:24,Clearly truth writer deal.,11:24:39,01-May-2025
alert175276,txn10075276,suspicious_login,27-01-2025,FALSE,,Teach five set miss above begin behind.,00:00:00,00-Jan-1900
alert150815,txn10050815,frequent_failure,27-07-2025,TRUE,30-07-2025 02:15,Might quality write left drive.,02:15:28,30-Jul-2025
alert111094,txn10011094,suspicious_login,13-05-2025,TRUE,15-05-2025 22:20,Lay toward crime value there everything foreign.,22:20:30,15-May-2025
alert192892,txn10092892,suspicious_login,30-06-2025,TRUE,01-07-2025 07:29,Report wish southern particular condition.,07:29:54,01-Jul-2025
alert131885,txn10031885,unusual_amount,22-10-2024,FALSE,,From senior near avoid.,00:00:00,00-Jan-1900
alert120398,txn10020398,frequent_failure,02-10-2022,TRUE,04-10-2022 06:59,Arm education nothing star many win.,06:59:32,04-Oct-2022
alert100684,txn10000684,unusual_time,07-10-2024,TRUE,07-10-2024 16:17,Amount forget body role understand.,16:17:48,07-Oct-2024
alert194403,txn10094403,suspicious_login,27-01-2025,TRUE,27-01-2025 16:00,Minute social east opportunity hold.,16:00:40,27-Jan-2025
alert120200,txn10020200,suspicious_login,03-08-2025,TRUE,04-08-2025 19:10,Again me head law perhaps site minute.,19:10:47,04-Aug-2025
alert139957,txn10039957,unusual_amount,08-07-2023,TRUE,11-07-2023 08:54,Truth as Mr outside him.,08:54:30,11-Jul-2023
